episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,custom_metrics/rotation_mean,custom_metrics/rotation_min,custom_metrics/rotation_max,custom_metrics/throttle_mean,custom_metrics/throttle_min,custom_metrics/throttle_max,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/min_exploration,info/max_exploration,info/num_target_updates,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/replay_time_ms,info/grad_time_ms,info/update_time_ms,info/opt_peak_throughput,info/opt_samples,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,info/learner/default_policy/td_error,info/learner/default_policy/actor_loss,info/learner/default_policy/critic_loss,info/learner/default_policy/mean_q,info/learner/default_policy/max_q,info/learner/default_policy/min_q
5.720265316448548,-4.460755401518536,1.070566414730282,61.49,58,4154,False,12328035,580098,4032,c01253afef6a4a94a70f18d88e800c42,2020-01-24_16-38-36,1579912716,60.106539726257324,242242.373806715,16324,eigadmin-X299-UD4,171.67.80.66,1922.3270316123962,148213,32,7,ee0f3f76,0,0.04259027,-0.44264585,0.61744684,-0.0210649,-0.5581965,0.3188208,16.756697672039458,1.5362584050179624,2.0092924865060873,0.020000000000000018,0.020000000000000018,2003138,512331264,12328035,39.513,13.826,14.968,52.612,17103.492,256.0,26.374683544303796,39.5,0.05746835443037974,0.9641897940913158,-9.419676e-05,1.1069515,0.16109578,-1.1396408,4.954487,-3.5827248
4.519195203835755,-4.460755401518536,1.0886949722761967,61.72,50,4308,False,12332343,580148,4033,c01253afef6a4a94a70f18d88e800c42,2020-01-24_16-39-36,1579912776,60.119855642318726,242302.49366235733,16324,eigadmin-X299-UD4,171.67.80.66,1982.446887254715,152521,33,7,ee0f3f76,0,0.0073016793,-0.47817725,0.59666896,0.02564329,-0.52840394,0.37598997,16.798314760547715,1.5408811218703962,2.012501840068808,0.020000000000000018,0.020000000000000018,2003619,512454400,12332343,37.333,14.561,12.737,49.724,20098.266,256.0,26.761538461538468,39.50128205128205,0.06115384615384616,0.9641897940913159,0.026302028,1.189811,0.18293197,-1.2369266,4.7898626,-3.861338
4.064480351113975,-2.9443512444047943,0.9833893860378431,64.56,55,4605,False,12336948,580203,4034,c01253afef6a4a94a70f18d88e800c42,2020-01-24_16-40-36,1579912836,60.13787651062012,242362.63153886795,16324,eigadmin-X299-UD4,171.67.80.66,2042.584763765335,157126,34,7,ee0f3f76,0,0.021396348,-0.62298477,0.4509298,-0.0038476116,-0.4946523,0.41499808,16.792847180179045,1.5414450715085883,2.0144123622615897,0.020000000000000018,0.020000000000000018,2004102,512578048,12336948,33.341,13.581,11.505,52.421,22251.042,256.0,26.691139240506327,39.599999999999994,0.0591139240506329,0.9641897940913158,0.14247303,1.2208846,0.2653048,-1.2608013,4.8027205,-4.330832
5.301420772037879,-3.4118119743999875,0.7916220158453602,58.66,56,4694,False,12341642,580259,4035,c01253afef6a4a94a70f18d88e800c42,2020-01-24_16-41-37,1579912897,60.04656434059143,242422.67810320854,16324,eigadmin-X299-UD4,171.67.80.66,2102.6313281059265,161820,35,7,ee0f3f76,0,-0.011917334,-0.62298477,0.45290434,-0.009017422,-0.4667134,0.44065484,16.69602800443376,1.535220166295261,2.002524607125379,0.020000000000000018,0.020000000000000018,2004580,512700416,12341642,33.23,12.665,15.196,53.16,16846.154,256.0,26.83076923076923,39.599999999999994,0.05987179487179487,0.9641897940913159,-0.09508265,1.2860993,0.24995098,-1.3392966,5.064918,-4.0179296
5.301420772037879,-3.487018071410161,0.7819832863109165,61.04,53,4913,False,12346555,580312,4036,c01253afef6a4a94a70f18d88e800c42,2020-01-24_16-42-37,1579912957,60.10548114776611,242482.7835843563,16324,eigadmin-X299-UD4,171.67.80.66,2162.7368092536926,166733,36,7,ee0f3f76,0,0.027816432,-0.42719322,0.47179332,-0.012969076,-0.48153993,0.44065484,16.734563677939875,1.5334138145539429,2.0080624473836868,0.020000000000000018,0.020000000000000018,2005063,512824064,12346555,42.435,15.535,15.482,50.0,16534.953,256.0,27.05256410256411,39.680769230769215,0.05987179487179486,0.9641897940913159,-0.027938237,1.46425,0.15178683,-1.4903882,5.3015785,-4.201286
5.255928241794726,-3.571055283388093,1.0793523562177005,57.31,61,4859,False,12351414,580373,4037,c01253afef6a4a94a70f18d88e800c42,2020-01-24_16-43-37,1579913017,60.02110242843628,242542.80468678474,16324,eigadmin-X299-UD4,171.67.80.66,2222.757911682129,171592,37,7,ee0f3f76,0,0.041871566,-0.3732933,0.38576347,-0.008777546,-0.48153993,0.41807064,16.812353657246934,1.5294819822352486,2.0176706673051625,0.020000000000000018,0.020000000000000018,2005542,512946688,12351414,40.253,14.857,12.522,49.625,20444.709,256.0,26.819230769230764,39.69999999999998,0.06,0.9641897940913159,-0.024240442,1.5116981,0.2056138,-1.5491698,5.1151075,-4.6047764
4.850761551164908,-3.571055283388093,1.1209064412976601,58.19,59,4618,False,12356032,580432,4038,c01253afef6a4a94a70f18d88e800c42,2020-01-24_16-44-37,1579913077,60.095739126205444,242602.90042591095,16324,eigadmin-X299-UD4,171.67.80.66,2282.8536508083344,176210,38,7,ee0f3f76,0,0.005880239,-0.5166335,0.47190836,0.023530625,-0.4184737,0.4201402,16.808824608351124,1.5298470112731855,2.0146320910335915,0.020000000000000018,0.020000000000000018,2006022,513069568,12356032,37.875,13.033,12.027,52.021,21285.354,256.0,26.357692307692304,39.7371794871795,0.06179487179487179,0.9641897940913159,0.018921752,1.658037,0.16325486,-1.6896442,5.3856845,-4.859493
4.850761551164908,-2.8961055992564955,1.18478898440124,62.3,50,5022,False,12361054,580482,4039,c01253afef6a4a94a70f18d88e800c42,2020-01-24_16-45-37,1579913137,60.022916316986084,242662.92334222794,16324,eigadmin-X299-UD4,171.67.80.66,2342.8765671253204,181232,39,7,ee0f3f76,0,0.012029486,-0.5166335,0.38907525,0.023429578,-0.43556955,0.43277004,16.880514664922707,1.538485394290262,2.0173702485528735,0.020000000000000018,0.020000000000000018,2006504,513192960,12361054,35.074,13.178,12.446,49.368,20568.466,256.0,27.08846153846154,39.80000000000002,0.057948717948717934,0.9641897940913159,0.039917562,1.8606262,0.2833128,-1.905449,5.143051,-4.6130614
4.55196395973162,-3.3790356970021076,0.9306613156139599,63.82,57,4806,False,12365860,580539,4040,c01253afef6a4a94a70f18d88e800c42,2020-01-24_16-46-37,1579913197,60.09350562095642,242723.0168478489,16324,eigadmin-X299-UD4,171.67.80.66,2402.970072746277,186038,40,7,ee0f3f76,0,0.0046547954,-0.5032047,0.5449039,0.016494209,-0.48917004,0.43277004,16.792186891593104,1.5304165587214644,2.0138533928297004,0.020000000000000018,0.020000000000000018,2006986,513316352,12365860,40.279,15.362,14.874,50.606,17210.904,256.0,26.9,39.81392405063292,0.061898734177215184,0.9641897940913158,-0.01855772,1.6584632,0.16520871,-1.7014579,5.5676193,-4.2770205
5.150298459060303,-3.3915327513125577,0.7946210197026141,65.0,48,4470,False,12370330,580587,4041,c01253afef6a4a94a70f18d88e800c42,2020-01-24_16-48-10,1579913290,60.02435755729675,242783.0412054062,16324,eigadmin-X299-UD4,171.67.80.66,2462.9944303035736,190508,41,7,ee0f3f76,0,-0.0024192915,-0.5032047,0.5449039,-0.0069330097,-0.48917004,0.40121382,16.79668733913395,1.5301179723139793,2.01441801887234,0.020000000000000018,0.020000000000000018,2007466,513439232,12370330,36.133,18.982,12.481,51.769,20511.18,256.0,22.204999999999995,39.89999999999999,0.05066666666666667,0.9641897940913163,-0.0143888835,1.9353917,0.26085278,-1.9673893,4.7116303,-5.3473063
5.150298459060303,-3.3915327513125577,0.7986319959810959,66.64,54,4517,False,12374847,580641,4042,c01253afef6a4a94a70f18d88e800c42,2020-01-24_16-49-10,1579913350,60.04171895980835,242843.082924366,16324,eigadmin-X299-UD4,171.67.80.66,2523.036149263382,195025,42,7,ee0f3f76,0,0.011124739,-0.61640114,0.5501908,-0.007820958,-0.49173275,0.40121382,16.92744090374911,1.5312635763669074,2.026466771170983,0.020000000000000018,0.020000000000000018,2007947,513562368,12374847,41.823,18.304,12.699,50.542,20159.736,256.0,26.73076923076923,39.900000000000006,0.05743589743589742,0.9641897940913159,-0.015968919,1.8587182,0.18311097,-1.9053698,5.313348,-5.386555
5.416062230162327,-3.2591846702043954,0.9966242205846583,58.89,59,4615,False,12379462,580700,4043,c01253afef6a4a94a70f18d88e800c42,2020-01-24_16-50-11,1579913411,60.064881563186646,242903.14780592918,16324,eigadmin-X299-UD4,171.67.80.66,2583.1010308265686,199640,43,7,ee0f3f76,0,0.034002777,-0.61640114,0.5501908,0.047342822,-0.49173275,0.44351462,16.85924946968927,1.5252150474134591,2.0183583747399614,0.020000000000000018,0.020000000000000018,2008426,513684992,12379462,40.658,18.047,12.632,50.199,20266.736,256.0,26.414102564102567,39.96410256410256,0.058205128205128194,0.9641897940913159,0.073394895,2.1001322,0.18685545,-2.127736,4.6175838,-4.641916
5.416062230162327,-3.128582729644415,1.2091038614498921,61.18,52,4503,False,12383965,580752,4044,c01253afef6a4a94a70f18d88e800c42,2020-01-24_16-51-11,1579913471,60.09681439399719,242963.24462032318,16324,eigadmin-X299-UD4,171.67.80.66,2643.197845220566,204143,44,7,ee0f3f76,0,0.050892204,-0.3893317,0.49671736,0.0514748,-0.5358541,0.44351462,16.806139884201503,1.5303712152185784,2.013627023513817,0.020000000000000018,0.020000000000000018,2008915,513810176,12383965,44.228,15.72,12.472,50.739,20525.531,256.0,26.798717948717947,40.0,0.060384615384615384,0.9641897940913159,-0.039313573,1.9697015,0.2034925,-1.9929407,5.8515487,-5.3156753
4.913708526371556,-3.498388646845501,1.236366568543969,62.72,56,4643,False,12388608,580808,4045,c01253afef6a4a94a70f18d88e800c42,2020-01-24_16-52-11,1579913531,60.01889491081238,243023.263515234,16324,eigadmin-X299-UD4,171.67.80.66,2703.216740131378,208786,45,7,ee0f3f76,0,0.05337904,-0.373293,0.51588446,-0.009172821,-0.5358541,0.43506083,16.774405108238117,1.5258931099616506,2.0154679704588916,0.020000000000000018,0.020000000000000018,2009395,513933056,12388608,44.731,17.079,12.529,49.94,20433.115,256.0,26.7974358974359,40.02051282051281,0.05794871794871794,0.9641897940913159,0.05446419,2.0396495,0.17855637,-2.0760293,5.3691664,-5.05836
5.1443015115896005,-3.498388646845501,1.1473997763475636,66.08,47,4699,False,12393307,580855,4046,c01253afef6a4a94a70f18d88e800c42,2020-01-24_16-53-11,1579913591,60.09388470649719,243083.3573999405,16324,eigadmin-X299-UD4,171.67.80.66,2763.3106248378754,213485,46,7,ee0f3f76,0,0.028039193,-0.5023599,0.52975076,-0.01680845,-0.5155434,0.43506083,16.804138264075196,1.524887713591858,2.018299313730272,0.020000000000000018,0.020000000000000018,2009879,514056960,12393307,41.091,14.621,12.023,55.598,21292.994,256.0,26.833333333333332,40.099999999999994,0.05987179487179486,0.9641897940913159,0.038374376,2.1221828,0.16139138,-2.1453118,5.5768256,-5.4294357
6.143588669519305,-4.209735281418132,1.0805145759793175,69.87,48,4731,False,12398038,580903,4047,c01253afef6a4a94a70f18d88e800c42,2020-01-24_16-54-11,1579913651,60.02581191062927,243143.38321185112,16324,eigadmin-X299-UD4,171.67.80.66,2823.3364367485046,218216,47,7,ee0f3f76,0,0.028824124,-0.5023599,0.52975076,-0.0012171284,-0.36683196,0.36382264,16.843561078988174,1.5281926599531759,2.0131271428357094,0.020000000000000018,0.020000000000000018,2010362,514180608,12398038,44.189,13.413,12.424,50.566,20605.57,256.0,27.080519480519477,40.099999999999994,0.06142857142857144,0.9641897940913159,-0.047584437,2.251858,0.22539505,-2.2691474,4.5321054,-5.347179
6.143588669519305,-4.209735281418132,1.0812979189541685,62.86,56,4437,False,12402475,580959,4048,c01253afef6a4a94a70f18d88e800c42,2020-01-24_16-55-11,1579913711,60.013866901397705,243203.39707875252,16324,eigadmin-X299-UD4,171.67.80.66,2883.3503036499023,222653,48,7,ee0f3f76,0,0.028441163,-0.39303607,0.5269028,0.00016261845,-0.51240873,0.36382264,16.835302564139205,1.5209488508926876,2.0196192086796056,0.020000000000000018,0.020000000000000018,2010839,514302720,12402475,56.73,18.978,12.81,50.452,19984.214,256.0,26.83974358974359,40.16923076923075,0.061923076923076935,0.9641897940913159,0.06916799,2.2785325,0.1558732,-2.3229828,4.212577,-5.9259896
4.675932211475838,-3.711215480067498,1.3491848669604454,61.91,52,4457,False,12406932,581011,4049,c01253afef6a4a94a70f18d88e800c42,2020-01-24_16-56-11,1579913771,60.10103225708008,243263.4981110096,16324,eigadmin-X299-UD4,171.67.80.66,2943.4513359069824,227110,49,7,ee0f3f76,0,0.0071449317,-0.54670024,0.39238113,-0.006852964,-0.51240873,0.36367726,16.787727139197788,1.518786594299263,2.01712575185639,0.020000000000000018,0.020000000000000018,2011318,514425344,12406932,43.041,18.267,12.222,49.169,20946.115,256.0,26.346153846153847,40.19999999999998,0.05551282051282051,0.9641897940913159,0.06539398,2.3523803,0.2093949,-2.3791897,4.5478916,-4.8946867
4.675932211475838,-3.711215480067498,1.318552615576949,69.23,47,4593,False,12411525,581058,4050,c01253afef6a4a94a70f18d88e800c42,2020-01-24_16-57-11,1579913831,60.13751149177551,243323.63562250137,16324,eigadmin-X299-UD4,171.67.80.66,3003.588847398758,231703,50,7,ee0f3f76,0,0.01934968,-0.54670024,0.39238113,0.004420061,-0.50719786,0.3647307,16.83936756667332,1.5211381794497272,2.0176716155911767,0.020000000000000018,0.020000000000000018,2011801,514548992,12411525,53.105,16.74,12.739,49.889,20096.348,256.0,26.68461538461538,40.2371794871795,0.06012820512820513,0.9641897940913159,0.09286464,2.3394945,0.28992894,-2.3638527,5.8720474,-4.8123746
4.704962633378291,-3.4435874020747974,0.9441273463594875,65.55,54,4622,False,12416147,581112,4051,c01253afef6a4a94a70f18d88e800c42,2020-01-24_16-58-50,1579913930,60.06888175010681,243383.70450425148,16324,eigadmin-X299-UD4,171.67.80.66,3063.6577291488647,236325,51,7,ee0f3f76,0,0.01763284,-0.45256162,0.38329762,0.0012446356,-0.50719786,0.3813036,16.841452721976424,1.5180171215920115,2.023675284271044,0.020000000000000018,0.020000000000000018,2012276,514670592,12416147,35.985,17.265,12.358,50.147,20714.73,256.0,23.957936507936505,40.33015873015875,0.05182539682539683,0.9641897940913161,0.0068369284,2.373028,0.149568,-2.404525,4.9286804,-5.0154696
4.704962633378291,-3.263366561161794,0.9518171488036009,63.14,52,4136,False,12420283,581164,4052,c01253afef6a4a94a70f18d88e800c42,2020-01-24_16-59-50,1579913990,60.07939672470093,243443.78390097618,16324,eigadmin-X299-UD4,171.67.80.66,3123.7371258735657,240461,52,7,ee0f3f76,0,0.025784975,-0.45256162,0.4182889,0.008057593,-0.4533903,0.3813036,16.815044714070318,1.5172073025327508,2.025791248365358,0.020000000000000018,0.020000000000000018,2012757,514793728,12420283,34.151,14.926,15.968,53.008,16031.956,256.0,26.45128205128205,40.30000000000002,0.059358974358974345,0.9641897940913159,-0.025915783,2.5904746,0.18872404,-2.6209364,4.9052587,-5.689667
5.835363543888485,-2.5393911886936165,1.3737207899573851,65.32,51,4508,False,12424791,581215,4053,c01253afef6a4a94a70f18d88e800c42,2020-01-24_17-00-50,1579914050,60.12945604324341,243503.91335701942,16324,eigadmin-X299-UD4,171.67.80.66,3183.866581916809,244969,53,7,ee0f3f76,0,0.0371464,-0.38022378,0.4182889,0.020342093,-0.4533903,0.40916777,16.88039407932798,1.5194855425850906,2.028280714312118,0.020000000000000018,0.020000000000000018,2013239,514917120,12424791,36.712,14.149,12.394,55.444,20655.038,256.0,27.03333333333333,40.37564102564103,0.058461538461538454,0.9641897940913159,0.009739137,2.584551,0.18733683,-2.603966,4.6526175,-5.589258
5.835363543888485,-4.074007981697461,1.2808983775778602,66.39,50,5003,False,12429794,581265,4054,c01253afef6a4a94a70f18d88e800c42,2020-01-24_17-01-50,1579914110,60.09385395050049,243564.00721096992,16324,eigadmin-X299-UD4,171.67.80.66,3243.9604358673096,249972,54,7,ee0f3f76,0,-0.0021229112,-0.60955375,0.5037755,0.0042315084,-0.5333617,0.40916777,16.931109845665922,1.5166840201000735,2.0334056830839318,0.020000000000000018,0.020000000000000018,2013721,515040512,12429794,47.247,14.438,11.986,50.533,21358.603,256.0,27.18701298701298,40.400000000000006,0.06103896103896104,0.9641897940913159,0.019757165,2.449672,0.11490011,-2.4787872,5.165921,-4.8757896
5.025622118410867,-4.074007981697461,0.9481063411865494,69.14,48,4747,False,12434541,581313,4055,c01253afef6a4a94a70f18d88e800c42,2020-01-24_17-02-50,1579914170,60.04321575164795,243624.05042672157,16324,eigadmin-X299-UD4,171.67.80.66,3304.0036516189575,254719,55,7,ee0f3f76,0,-0.012678845,-0.60955375,0.5037755,-0.0076474887,-0.5333617,0.41527814,16.90670961713067,1.511751905909425,2.0289377936829114,0.020000000000000018,0.020000000000000018,2014198,515162624,12434541,42.487,16.38,15.612,50.591,16397.686,256.0,26.91282051282051,40.42692307692308,0.05897435897435896,0.9641897940913159,-0.0053511444,2.5343072,0.11348976,-2.56839,5.208502,-4.566335
5.025622118410867,-4.006976285900588,0.9172988535393855,68.9,50,4307,False,12438848,581363,4056,c01253afef6a4a94a70f18d88e800c42,2020-01-24_17-03-50,1579914230,60.06894111633301,243684.1193678379,16324,eigadmin-X299-UD4,171.67.80.66,3364.0725927352905,259026,56,7,ee0f3f76,0,-0.017888598,-0.4419835,0.3977411,0.010571585,-0.42048797,0.41527814,16.888338368678056,1.5090012246602356,2.0253917089075,0.020000000000000018,0.020000000000000018,2014679,515285760,12438848,49.317,20.378,12.644,50.761,20246.597,256.0,26.941558441558442,40.5,0.0583116883116883,0.9641897940913159,0.039353356,2.7299252,0.122497186,-2.7563632,4.77094,-5.0318975
5.064617990412453,-3.942665722854888,1.1703925914803042,67.17,52,4782,False,12443630,581415,4057,c01253afef6a4a94a70f18d88e800c42,2020-01-24_17-04-50,1579914290,60.0481493473053,243744.1675171852,16324,eigadmin-X299-UD4,171.67.80.66,3424.120742082596,263808,57,7,ee0f3f76,0,-0.011216784,-0.5694842,0.6244839,0.022158306,-0.42889977,0.41337729,16.887309208021605,1.507806046660074,2.023477976041916,0.020000000000000018,0.020000000000000018,2015160,515408896,12443630,43.529,13.72,11.844,56.318,21613.987,256.0,26.738461538461543,40.5,0.05794871794871794,0.9641897940913159,0.047342554,2.545998,0.17458636,-2.5684252,6.225911,-4.740132
5.8408446834885455,-3.981972734141349,1.0760592190999119,61.69,58,4790,False,12448420,581473,4058,c01253afef6a4a94a70f18d88e800c42,2020-01-24_17-05-51,1579914351,60.11627674102783,243804.28379392624,16324,eigadmin-X299-UD4,171.67.80.66,3484.2370188236237,268598,58,7,ee0f3f76,0,0.021581369,-0.5694842,0.65195125,0.019631583,-0.5174071,0.41337729,16.830856492242507,1.5025088119804777,2.0155583748728416,0.020000000000000018,0.020000000000000018,2015636,515530752,12448420,43.336,15.486,12.434,53.447,20588.265,256.0,26.82077922077922,40.566233766233765,0.05935064935064934,0.9641897940913159,-0.019852892,2.484866,0.12277943,-2.5144675,4.7067504,-4.906661
5.8408446834885455,-3.981972734141349,1.2448794039768865,60.8,51,4893,False,12453313,581524,4059,c01253afef6a4a94a70f18d88e800c42,2020-01-24_17-06-51,1579914411,60.095253705978394,243864.37904763222,16324,eigadmin-X299-UD4,171.67.80.66,3544.332272529602,273491,59,7,ee0f3f76,0,-0.018496864,-0.4813098,0.65195125,0.009600348,-0.5174071,0.38389975,16.801168625976153,1.4990954057510248,2.0117391582140867,0.020000000000000018,0.020000000000000018,2016118,515654144,12453313,45.469,21.722,13.373,50.789,19142.376,256.0,26.691025641025643,40.599999999999994,0.057948717948717934,0.9641897940913159,-0.07958107,2.495266,0.15186232,-2.5211542,5.197642,-5.333019
6.189316795172924,-3.5678519686064853,1.1380914214534528,66.11,46,4473,False,12457786,581570,4060,c01253afef6a4a94a70f18d88e800c42,2020-01-24_17-07-51,1579914471,60.11184597015381,243924.49089360237,16324,eigadmin-X299-UD4,171.67.80.66,3604.444118499756,277964,60,7,ee0f3f76,0,-0.004447814,-0.5825535,0.50485665,-0.018996214,-0.5174071,0.3673798,16.8300435719214,1.5024132349042134,2.011675908203336,0.020000000000000018,0.020000000000000018,2016604,515778560,12457786,45.448,15.972,12.808,50.848,19987.078,256.0,27.003896103896107,40.620779220779205,0.060389610389610396,0.9641897940913159,-0.025768902,2.7298212,0.21824008,-2.7793684,5.4646792,-5.3065557
5.621903571824058,-3.5678519686064853,0.8176898528436812,61.05,62,4459,False,12462245,581632,4061,c01253afef6a4a94a70f18d88e800c42,2020-01-24_17-09-19,1579914559,60.01521301269531,243984.50610661507,16324,eigadmin-X299-UD4,171.67.80.66,3664.459331512451,282423,61,7,ee0f3f76,0,0.008327662,-0.61775297,0.50485665,-0.02302708,-0.4577242,0.38720644,16.853833800871342,1.5010218856809172,2.0233499418971865,0.020000000000000018,0.020000000000000018,2017078,515899904,12462245,47.736,15.035,18.651,50.567,13725.501,256.0,22.442477876106192,40.699999999999996,0.05300884955752214,0.9641897940913162,-0.012357123,2.8020654,0.16201976,-2.8341417,4.2380857,-4.9901857
5.621903571824058,-3.520646342997043,1.1730550955783166,61.7,48,4755,False,12467000,581680,4062,c01253afef6a4a94a70f18d88e800c42,2020-01-24_17-10-19,1579914619,60.03054714202881,244044.5366537571,16324,eigadmin-X299-UD4,171.67.80.66,3724.48987865448,287178,62,7,ee0f3f76,0,-0.004976536,-0.39544123,0.53376085,-0.00075209705,-0.44348547,0.38720644,16.884343908491346,1.5026451351559382,2.0305508863233137,0.020000000000000018,0.020000000000000018,2017562,516023808,12467000,49.626,15.424,11.887,53.291,21536.387,256.0,26.7974025974026,40.69999999999998,0.05805194805194805,0.9641897940913159,-0.045181617,2.9664989,0.15624875,-3.0030165,4.9493537,-5.385906
4.875409362379405,-3.8118245049104202,1.2428547010773072,62.52,59,4738,False,12471738,581739,4063,c01253afef6a4a94a70f18d88e800c42,2020-01-24_17-11-19,1579914679,60.01295590400696,244104.5496096611,16324,eigadmin-X299-UD4,171.67.80.66,3784.502834558487,291916,63,7,ee0f3f76,0,0.0072299778,-0.39627084,0.53376085,0.0016507026,-0.4471009,0.4691187,16.86985222051749,1.5052521128503527,2.0285411662389694,0.020000000000000018,0.020000000000000018,2018036,516145152,12471738,54.123,16.255,12.875,56.342,19883.703,256.0,26.63589743589744,40.77564102564105,0.059487179487179485,0.9641897940913159,0.012311542,2.653367,0.19691615,-2.6864524,4.760269,-4.8275023
4.753554013558382,-4.1885726920577735,1.0397531564546205,59.8,57,4761,False,12476499,581796,4064,c01253afef6a4a94a70f18d88e800c42,2020-01-24_17-12-19,1579914739,60.02108287811279,244164.57069253922,16324,eigadmin-X299-UD4,171.67.80.66,3844.5239174365997,296677,64,7,ee0f3f76,0,0.007791752,-0.44043398,0.6242163,0.03283877,-0.4471009,0.4691187,16.885443600309568,1.5006224213214734,2.0284786961087926,0.020000000000000018,0.020000000000000018,2018513,516267264,12476499,54.722,15.784,12.617,50.137,20289.484,256.0,26.803896103896104,40.80000000000002,0.06051948051948052,0.9641897940913159,-0.0041718204,2.6045096,0.20817597,-2.6324127,5.020452,-4.696775
5.354007016393257,-4.1885726920577735,1.0307754349313734,58.58,56,4710,False,12481209,581852,4065,c01253afef6a4a94a70f18d88e800c42,2020-01-24_17-13-19,1579914799,60.07945466041565,244224.65014719963,16324,eigadmin-X299-UD4,171.67.80.66,3904.6033720970154,301387,65,7,ee0f3f76,0,0.012329813,-0.44043398,0.42933795,0.03983026,-0.48881292,0.41524643,16.88557034448209,1.5019136619751874,2.036196442076817,0.020000000000000018,0.020000000000000018,2018990,516389376,12481209,39.812,14.707,12.702,49.868,20153.758,256.0,26.677922077922076,40.835064935064935,0.05805194805194805,0.9641897940913159,-0.017336568,2.8706546,0.20909393,-2.8996758,5.311422,-5.113084
5.354007016393257,-3.608757028829441,1.4178400825824489,58.37,53,4408,False,12485617,581905,4066,c01253afef6a4a94a70f18d88e800c42,2020-01-24_17-14-19,1579914859,60.077083110809326,244284.72723031044,16324,eigadmin-X299-UD4,171.67.80.66,3964.6804552078247,305795,66,7,ee0f3f76,0,-0.026584974,-0.54474515,0.4529769,0.04717867,-0.48881292,0.4271942,16.850380268096504,1.5010827720169186,2.026228062448306,0.020000000000000018,0.020000000000000018,2019471,516512512,12485617,35.859,16.601,15.528,52.919,16486.512,256.0,26.63717948717949,40.8974358974359,0.05653846153846153,0.9641897940913159,-0.014099544,2.5576863,0.16038418,-2.5877016,5.3938303,-5.018567
5.988803583087885,-3.7185621139494973,1.3801067782789922,65.57,50,4341,False,12489958,581955,4067,c01253afef6a4a94a70f18d88e800c42,2020-01-24_17-15-19,1579914919,60.0713996887207,244344.79862999916,16324,eigadmin-X299-UD4,171.67.80.66,4024.7518548965454,310136,67,7,ee0f3f76,0,0.002483117,-0.54474515,0.66713804,0.020233888,-0.4675759,0.4271942,16.862574543384962,1.5033448771821338,2.0232489621944505,0.020000000000000018,0.020000000000000018,2019952,516635648,12489958,43.368,17.285,12.603,52.88,20313.398,256.0,26.275324675324676,40.900000000000006,0.05961038961038961,0.9641897940913159,0.04285562,2.6859803,0.21839204,-2.704955,5.0089607,-5.4557357
6.048144176590124,-3.7185621139494973,1.3520801984112216,62.44,58,4522,False,12494480,582013,4068,c01253afef6a4a94a70f18d88e800c42,2020-01-24_17-16-19,1579914979,60.027650356292725,244404.82628035545,16324,eigadmin-X299-UD4,171.67.80.66,4084.779505252838,314658,68,7,ee0f3f76,0,0.02058461,-0.42697486,0.66713804,-0.013397637,-0.44793728,0.38773146,16.84485417227656,1.5008847334601643,2.026665262254883,0.020000000000000018,0.020000000000000018,2020435,516759296,12494480,35.259,14.444,15.865,50.321,16136.496,256.0,26.490909090909092,40.95974025974026,0.057142857142857134,0.9641897940913159,-0.010934591,2.8166342,0.12933677,-2.8535204,4.825261,-5.298267
6.048144176590124,-3.6820175982794776,1.3606876671290444,56.07,66,4791,False,12499271,582079,4069,c01253afef6a4a94a70f18d88e800c42,2020-01-24_17-17-19,1579915039,60.01915383338928,244464.84543418884,16324,eigadmin-X299-UD4,171.67.80.66,4144.798659086227,319449,69,7,ee0f3f76,0,-0.03490296,-0.4922506,0.5711986,-0.011825914,-0.48177284,0.3752163,16.82938547853561,1.495288512858888,2.0239248821372455,0.020000000000000018,0.020000000000000018,2020907,516880128,12499271,49.581,13.708,12.22,50.706,20949.425,256.0,26.659740259740257,41.0,0.058181818181818175,0.9641897940913159,0.035728056,2.9753728,0.20219845,-3.0047328,4.793551,-4.8915167
5.140134057801737,-3.6820175982794776,1.2614638333997703,58.49,50,4599,False,12503870,582129,4070,c01253afef6a4a94a70f18d88e800c42,2020-01-24_17-18-19,1579915099,60.04847574234009,244524.89390993118,16324,eigadmin-X299-UD4,171.67.80.66,4204.8471348285675,324048,70,7,ee0f3f76,0,0.012179663,-0.4922506,0.5711986,-0.014763137,-0.52012545,0.3752163,16.791753294588673,1.4964955565435674,2.018825157522425,0.020000000000000018,0.020000000000000018,2021387,517003008,12503870,35.808,17.27,12.185,53.034,21010.217,256.0,26.414102564102567,41.01410256410256,0.060384615384615384,0.9641897940913159,-0.041507013,2.801163,0.15039307,-2.835213,4.399731,-4.7746663
